id,name,sex,age,channel_id,mobile,province,city
CU17013278094356,王小姐,女,54,100000007,15224518760,香港特别行政区,集贤县
CU17011570132648,汤先生,男,21,100000004,17218654729,内蒙古自治区,白山市
CU17011812039675,滕女士,女,46,100000002,15001572934,青海省,涉县
CU17024169253748,钱先生,男,34,100000006,18214203956,河南省,威县
CU17015159476082,云小姐,女,48,100000006,13076459018,香港特别行政区,太平区
CU17028102359874,穆女士,女,58,100000001,18557360821,海南省,海南区
CU17023369210854,米先生,男,59,100000002,14727586039,江西省,献县
CU17023297316580,钱小姐,女,55,100000003,18607562983,广西壮族自治区,密云区
CU17011785041239,梁女士,女,53,100000005,13642956087,新疆维吾尔自治区,稷山县
CU17017794153602,魏先生,男,50,100000009,15074895203,新疆维吾尔自治区,磁县
CU17022260193845,孔小姐,女,32,100000009,17218574063,安徽省,保定市
CU17027287619435,卜小姐,女,52,100000000,18713054872,河南省,中山区
CU17012397105862,项小姐,女,57,100000000,15635284091,河北省,宽甸满族自治县
CU17011162830574,施小姐,女,40,100000009,18472891064,海南省,平乡县
CU17022863159402,殷女士,女,20,100000008,18457286493,宁夏回族自治区,安国市
CU17022492173658,郎先生,男,25,100000005,15275601498,吉林省,新宾满族自治县
CU17012016847952,和先生,男,30,100000006,15008173926,上海市,达拉特旗
CU17017938604721,邹小姐,女,30,100000000,18981327059,广东省,文圣区
CU17020914568273,蒋女士,女,48,100000005,15859472631,安徽省,襄汾县
CU17025928675401,杨女士,女,36,100000008,17845083712,山西省,鹿泉区
CU17027514068327,柏先生,男,35,100000001,14734619570,香港特别行政区,繁峙县
CU17011196380752,皮女士,女,35,100000004,18715724369,天津市,赤峰市
CU17012869175032,奚先生,男,53,100000005,18538129057,安徽省,开鲁县
CU17021327581069,康先生,男,39,100000005,15774103598,青海省,克山县
CU17028746813952,雷小姐,女,47,100000005,13636240917,重庆市,襄垣县
CU17017347085612,邬先生,男,40,100000001,18294756038,甘肃省,南宫市
CU17027805493162,钱女士,女,24,100000007,18659841702,贵州省,瓦房店市
CU17022491872650,孟先生,男,36,100000009,13932918605,上海市,中阳县
CU17013392864150,郑先生,男,30,100000007,18672563089,宁夏回族自治区,杭锦后旗
CU17015541890273,于女士,女,58,100000001,13623197560,辽宁省,乾安县
CU17022287649015,纪先生,男,35,100000006,18786352940,浙江省,吴桥县
CU17025539417026,苗女士,女,22,100000007,18290653247,江西省,龙城区
CU17012430968572,蒋先生,男,43,100000005,18943016782,新疆维吾尔自治区,博野县
CU17015541208379,朱先生,男,25,100000002,18624635819,香港特别行政区,舒兰市
CU17017932765480,顾小姐,女,56,100000004,17184037926,新疆维吾尔自治区,磁县
CU17019206197853,华女士,女,28,100000002,18432470968,海南省,吉县
CU17013932610574,伏女士,女,39,100000008,14765917204,山西省,右玉县
CU17019310924876,水先生,男,44,100000003,18579285130,云南省,包头市
CU17012937502641,计女士,女,49,100000000,13712574936,台湾省,铁岭市
CU17011821930564,穆女士,女,26,100000007,15056379841,云南省,集贤县
CU17013314798560,纪女士,女,25,100000005,15228736140,上海市,通化县
CU17012627831045,花先生,男,39,100000007,17789356207,湖南省,和顺县
CU17026856217439,安女士,女,47,100000006,15548025916,山西省,海兴县
CU17014072183945,许女士,女,41,100000001,13639482751,山西省,明山区
CU17014918503246,马小姐,女,24,100000006,17336584210,青海省,文水县
CU17011785496130,杨女士,女,57,100000004,18845609712,黑龙江省,沈阳市
CU17011903825467,褚先生,男,31,100000004,15969785341,山东省,托克托县
CU17017823945106,谢小姐,女,45,100000000,18778196254,广西壮族自治区,鹤岗市
CU17024591047368,秦先生,男,32,100000002,13242805693,新疆维吾尔自治区,木兰县
CU17014568243719,皮女士,女,43,100000008,18870185693,河北省,河曲县
CU17012548017326,狄先生,男,33,100000008,17658794603,山东省,邢台县
CU17023156378029,尹小姐,女,33,100000007,15620437695,湖北省,阿鲁科尔沁旗
CU17022149380672,项小姐,女,37,100000003,18282375109,贵州省,安国市
CU17021987164250,祁女士,女,59,100000003,17398310564,云南省,阳泉市
CU17016491627508,米小姐,女,48,100000001,13778042395,湖南省,清河区
CU17019025419673,姜小姐,女,57,100000007,18776203985,黑龙江省,鲅鱼圈区
CU17012562908314,花女士,女,21,100000007,18343568209,湖北省,南和县
CU17022293745106,钱女士,女,59,100000004,18612056394,广东省,西乌珠穆沁旗
CU17012857413269,褚小姐,女,35,100000002,18097240583,山西省,晋城市
CU17018235067149,郎小姐,女,24,100000007,15926130987,贵州省,原平市
CU17015904753216,皮小姐,女,39,100000008,17421865473,云南省,连山区
CU17017842610973,乐先生,男,32,100000009,18668943071,江苏省,科尔沁左翼后旗
CU17015587310492,祝女士,女,23,100000001,17173589162,内蒙古自治区,曲沃县
CU17017795013264,汤小姐,女,23,100000008,17293045276,天津市,苏尼特左旗
CU17015675830412,堪先生,男,24,100000005,15302967851,西藏自治区,根河市
CU17018415628307,伍女士,女,25,100000001,13010856372,河南省,舒兰市
CU17017726439850,方小姐,女,60,100000006,18212753064,上海市,铁西区
CU17026832605719,鲍小姐,女,26,100000002,17767904831,浙江省,宁河区
CU17019495620871,周小姐,女,37,100000003,18252704816,吉林省,尖山区
CU17028852064791,邵女士,女,25,100000008,13717306259,湖北省,乌兰浩特市
CU17028364795102,沈女士,女,28,100000003,18531782560,湖北省,浮山县
CU17019847619350,王小姐,女,45,100000005,17845326087,陕西省,大同区
CU17016438751902,皮先生,男,35,100000006,18801375429,云南省,龙港区
CU17015574263089,黄先生,男,57,100000008,13345867291,湖南省,锡林浩特市
CU17021410537869,乐女士,女,50,100000008,18057690482,山西省,杭锦旗
CU17014194506823,酆先生,男,23,100000006,13239486521,湖北省,红星区
CU17026309768415,苏先生,男,32,100000003,13995162407,山东省,宝山区
CU17028297516034,史先生,男,20,100000005,15745216793,重庆市,万全区
CU17015923861075,钱女士,女,38,100000004,17862751483,河北省,朔州市
CU17016312574960,酆小姐,女,53,100000001,13968570291,广西壮族自治区,岢岚县
CU17018057913824,华小姐,女,38,100000007,15891408625,天津市,沽源县
CU17011319785062,章女士,女,29,100000009,18262783501,台湾省,杜尔伯特蒙古族自治县
CU17027739820516,金女士,女,37,100000009,18345732198,辽宁省,盖州市
CU17012143760259,臧小姐,女,29,100000003,18757081963,天津市,恒山区
CU17022409587361,杨小姐,女,30,100000007,18861829057,广东省,鲅鱼圈区
CU17015297634058,罗先生,男,21,100000006,13607621953,宁夏回族自治区,银州区
CU17026941682750,费先生,男,47,100000001,18941250963,江西省,交口县
CU17028825436719,邬先生,男,29,100000007,13791308245,福建省,双城区
CU17018745862193,方小姐,女,44,100000004,17134762508,河南省,新乐市
CU17016826073549,殷小姐,女,32,100000003,18403728659,海南省,营口市
CU17011081726349,屈小姐,女,39,100000007,15394851270,安徽省,双鸭山市
CU17021293015647,余先生,男,53,100000003,18710786534,上海市,城区
CU17022750912863,吕小姐,女,50,100000002,13093054876,台湾省,同江市
CU17016428763019,孙小姐,女,58,100000003,18786402719,北京市,神池县
CU17025349750621,熊女士,女,59,100000003,17705127496,宁夏回族自治区,灯塔市
CU17028759481203,施先生,男,39,100000000,13968057913,台湾省,敦化市
CU17016263708149,陈小姐,女,46,100000005,18657613289,河南省,丰镇市
CU17016279460831,庞女士,女,47,100000002,14743982501,甘肃省,突泉县
CU17019285731064,水女士,女,39,100000007,18439084217,天津市,图们市
CU17014284569130,孟女士,女,37,100000001,18569387214,台湾省,乡宁县
CU17022396274085,祝先生,男,46,100000007,18232178694,辽宁省,临汾市
CU17017136854702,水女士,女,42,100000007,18190478653,重庆市,曲沃县
CU17023712850643,尤女士,女,26,100000000,17815436708,河南省,新荣区
CU17017902415368,狄女士,女,56,100000008,14709832156,海南省,海南区
CU17028709382641,倪小姐,女,32,100000006,15219534260,江西省,阿拉善左旗
CU17022782304651,喻先生,男,39,100000000,13765429187,黑龙江省,营口市
CU17022549768130,钱女士,女,42,100000003,13654629817,青海省,石景山区
CU17017241096875,毕女士,女,29,100000005,18917536240,台湾省,房山区
CU17013128597360,柳小姐,女,55,100000000,13386072194,陕西省,宁晋县
CU17015362481075,计小姐,女,25,100000004,18243521960,辽宁省,额济纳旗
CU17017905147362,元小姐,女,50,100000006,18187265403,西藏自治区,前进区
CU17012193580274,乐小姐,女,56,100000001,18518732945,山西省,巴彦县
CU17023392075614,董女士,女,60,100000004,14756807219,上海市,城区
CU17020056782913,郎女士,女,52,100000007,18459847361,陕西省,兴和县
CU17023798465013,曹先生,男,39,100000003,15162539017,山西省,锦州市
CU17011290865714,皮女士,女,32,100000005,18570169835,江西省,饶河县
CU17025936057128,沈先生,男,52,100000004,18679824531,内蒙古自治区,集安市
CU17013205764398,云小姐,女,53,100000006,13991052483,江西省,万柏林区
CU17022130572946,常女士,女,24,100000001,18539581207,湖北省,五营区
CU17021140287359,窦先生,男,32,100000003,17563210487,宁夏回族自治区,本溪市
CU17022879640123,华小姐,女,33,100000001,17821847056,湖南省,满洲里市
CU17020938061542,谢小姐,女,46,100000004,13936702584,安徽省,香坊区
CU17028364825907,鲍女士,女,59,100000004,18161478529,宁夏回族自治区,道外区
CU17024701483296,郝小姐,女,45,100000003,18597340528,安徽省,天镇县
CU17023876520194,傅女士,女,29,100000002,17116297083,福建省,静乐县
CU17018935642017,邹女士,女,56,100000006,13173124659,贵州省,临城县
CU17019834501972,汪女士,女,47,100000005,13379652830,安徽省,涉县
CU17014135496782,施先生,男,35,100000006,13070245689,北京市,鹰手营子矿区
CU17026627458019,章先生,男,49,100000004,17391840637,山东省,平定县
CU17016462351089,汪先生,男,28,100000001,13596532407,澳门特别行政区,望花区
CU17022098617524,谈女士,女,56,100000000,18686751234,西藏自治区,翠峦区
CU17021362148905,华女士,女,60,100000001,17642075319,海南省,忻州市
CU17014187035964,姚先生,男,50,100000000,17652937608,西藏自治区,鸡东县
CU17020058192647,沈先生,男,20,100000006,18204681539,浙江省,带岭区
CU17027480792136,庞小姐,女,53,100000008,13654623709,甘肃省,锦州市
CU17014716289340,郎女士,女,44,100000008,18015674029,甘肃省,齐齐哈尔市
CU17027235864710,潘先生,男,44,100000001,18602965438,云南省,土默特右旗
CU17024263059847,吕小姐,女,35,100000006,13787561034,湖北省,立山区
CU17014602378945,马先生,男,36,100000007,14764203859,山西省,萝北县
CU17020894625703,郑小姐,女,31,100000000,15946019238,天津市,皇姑区
CU17018749815302,齐女士,女,40,100000009,17262573984,江苏省,牙克石市
CU17016507816942,鲁先生,男,57,100000007,13480945213,宁夏回族自治区,北戴河区
CU17016586073241,云小姐,女,56,100000000,13190386721,山西省,南郊区
CU17025813024679,邬女士,女,27,100000002,18921673850,吉林省,大庆市
CU17015306158724,岑先生,男,35,100000000,17268250341,西藏自治区,夏县
CU17012172568439,陶先生,男,22,100000005,15195304812,海南省,普兰店区
CU17013293681754,范小姐,女,34,100000004,17898615204,甘肃省,尧都区
CU17025397125860,戴女士,女,32,100000007,13484326517,浙江省,廊坊市
CU17017281390746,郎女士,女,54,100000009,18205743261,安徽省,太子河区
CU17026541987023,韦小姐,女,40,100000003,13005486739,云南省,桥西区
CU17020954182376,祝先生,男,29,100000003,18727685430,上海市,代县
CU17024301897625,雷小姐,女,21,100000008,18508761352,四川省,密云区
CU17021012749385,喻小姐,女,28,100000000,13962095137,西藏自治区,巴彦淖尔市
CU17018751394602,郑先生,男,50,100000007,18175034861,江苏省,旅顺口区
CU17012241365087,袁女士,女,44,100000002,13074521830,江西省,屯留县
CU17021061985437,舒女士,女,57,100000006,17193261574,江苏省,南郊区
CU17022546072918,韩先生,男,59,100000003,17739160852,上海市,曲沃县
CU17028206435971,明女士,女,28,100000007,17227596348,台湾省,扎鲁特旗
CU17016154609872,赵先生,男,35,100000002,18281709465,山东省,立山区
CU17018041532876,殷先生,男,41,100000009,15206435712,云南省,桓仁满族自治县
CU17015731952480,乐先生,男,40,100000003,18316087532,吉林省,呼兰区
CU17020817296305,谢小姐,女,60,100000009,13229705681,台湾省,平泉市
CU17021485971206,王小姐,女,38,100000008,15274598123,云南省,赤城县
CU17015758901326,花先生,男,54,100000004,18002163854,青海省,昔阳县
CU17024739082516,臧小姐,女,41,100000009,18746725931,北京市,海淀区
CU17022629075413,施先生,男,35,100000003,13647392615,江西省,榆次区
CU17025904561783,邬小姐,女,34,100000002,18926013847,内蒙古自治区,忻府区
CU17023824301796,顾先生,男,44,100000000,17780123579,辽宁省,承德县
CU17022192703465,齐小姐,女,51,100000009,15797234501,广西壮族自治区,小店区
CU17020069384125,计女士,女,47,100000002,18937214056,内蒙古自治区,阳高县
CU17017408623197,范小姐,女,58,100000009,13753126874,澳门特别行政区,伊通满族自治县
CU17011140836925,冯女士,女,21,100000005,18781495032,甘肃省,门头沟区
CU17028218374590,堪女士,女,20,100000002,17638250796,辽宁省,襄汾县
CU17017965712340,贺小姐,女,31,100000001,15837928415,浙江省,定襄县
CU17024329546708,皮女士,女,23,100000006,15949285631,澳门特别行政区,沁水县
CU17012153789024,邵小姐,女,49,100000007,18620417839,新疆维吾尔自治区,平山区
CU17011724910653,华先生,男,60,100000007,17302753198,辽宁省,滨海新区
CU17024617948352,鲍先生,男,40,100000007,15286430179,台湾省,馆陶县
CU17018456217903,邹先生,男,55,100000004,18830615728,浙江省,巨鹿县
CU17025925063487,史女士,女,50,100000008,17723915847,内蒙古自治区,梅河口市
CU17015539648120,倪先生,男,29,100000008,13039724081,安徽省,沽源县
CU17028782915340,施先生,男,44,100000000,14741637589,宁夏回族自治区,麻山区
CU17028853461270,皮女士,女,23,100000002,17701879243,甘肃省,忻州市
CU17013513984270,吕先生,男,42,100000009,18763970451,云南省,甘南县
CU17015123587406,韩小姐,女,34,100000005,17191235460,内蒙古自治区,双阳区
CU17018852139046,唐先生,男,56,100000002,18758976421,广东省,柳河县
CU17019160395248,昌女士,女,23,100000004,18092710568,黑龙江省,安平县
CU17013249071836,孔女士,女,36,100000000,13563814705,香港特别行政区,安平县
CU17011615789340,费小姐,女,53,100000003,18263510928,山西省,郊区
CU17023397582014,柳先生,男,51,100000001,15856240187,浙江省,四子王旗
CU17015694153820,姚女士,女,30,100000002,18981527394,澳门特别行政区,达拉特旗
CU17017732508946,谈小姐,女,56,100000005,18941092538,香港特别行政区,海南区
CU17024869472513,薛小姐,女,49,100000001,13415867394,宁夏回族自治区,本溪市
CU17016059742318,顾女士,女,20,100000007,13343975068,重庆市,阜平县
CU17016923514078,鲁女士,女,32,100000001,17764192053,台湾省,元宝山区
CU17018205314698,常先生,男,49,100000002,13862958713,澳门特别行政区,岢岚县
CU17015074321985,凤女士,女,42,100000001,17269180372,青海省,虎林市
CU17024627395418,宋女士,女,35,100000003,18162830574,安徽省,盐山县
CU17011012379645,于小姐,女,34,100000000,18786531947,辽宁省,工农区
CU17018051764932,杨先生,男,37,100000007,17332610794,黑龙江省,盘山县
CU17023190745326,屈小姐,女,47,100000003,18686297041,云南省,康保县
CU17027685407912,毛小姐,女,23,100000005,13349053781,山东省,通化县
CU17021483675901,周女士,女,47,100000002,17249761250,海南省,乌拉特中旗
CU17019715634908,赵先生,男,45,100000001,13157164398,山东省,鄂尔多斯市
CU17020398652407,秦女士,女,50,100000002,18345198032,黑龙江省,陵川县
CU17017154972360,邬小姐,女,36,100000003,17897640518,湖北省,陈巴尔虎旗
CU17024521973064,姜女士,女,33,100000002,17320317496,上海市,凉城县
CU17016713605982,施小姐,女,22,100000005,18773652184,河北省,西安区
CU17025217648309,贺小姐,女,54,100000007,14748015967,天津市,平泉市
CU17019071893624,戴先生,男,57,100000007,14763127849,青海省,法库县
CU17011796520831,戴女士,女,34,100000007,17693248176,河南省,赵县
CU17014412856970,朱小姐,女,21,100000007,15275206193,广西壮族自治区,桦川县
CU17021953842107,倪先生,男,37,100000001,13240359871,重庆市,高平市
CU17022693051827,平女士,女,38,100000000,13220317569,山西省,和龙市
CU17012374589210,蒋先生,男,32,100000004,18602785946,天津市,林甸县
CU17016483956720,吴小姐,女,23,100000003,18272594016,江西省,梨树县
CU17026508972641,许女士,女,60,100000006,15594510672,甘肃省,雄县
CU17028485173206,常女士,女,29,100000009,15537628901,重庆市,阜城县
CU17028235016749,任女士,女,50,100000009,18412684973,新疆维吾尔自治区,根河市
CU17021408527391,柏先生,男,39,100000009,15569437802,重庆市,石景山区
CU17027301426895,华先生,男,56,100000005,18790347218,广东省,隆尧县
CU17011927364580,熊小姐,女,48,100000001,17145398176,广东省,双阳区
CU17018051496387,柳小姐,女,33,100000006,13340895167,西藏自治区,依兰县
CU17016849526031,屈先生,男,22,100000005,15734927680,澳门特别行政区,丰镇市
CU17018579342106,马女士,女,46,100000007,18678104926,广西壮族自治区,北票市
CU17019571280936,章女士,女,53,100000004,15741635987,浙江省,阿拉善右旗
CU17028079512364,伍先生,男,52,100000006,13061527480,新疆维吾尔自治区,萨尔图区
CU17011452391678,萧先生,男,39,100000004,18692301854,江苏省,红岗区
CU17013462789501,袁先生,男,53,100000007,17382973504,海南省,郊区
CU17020450692873,倪女士,女,20,100000000,18842830591,甘肃省,太平区
CU17020705146823,孙先生,男,34,100000002,18624980765,宁夏回族自治区,旅顺口区
CU17016453201978,苗小姐,女,26,100000009,17618072359,广西壮族自治区,抚宁区
CU17022718625439,袁女士,女,48,100000009,17158620793,山西省,河北区
CU17026138946257,窦女士,女,46,100000000,17969583714,新疆维吾尔自治区,临城县
CU17026849301726,雷小姐,女,36,100000002,17675826491,山东省,阿拉善盟
CU17017061897542,昌小姐,女,27,100000003,15185904763,香港特别行政区,新民市
CU17028075482316,窦女士,女,25,100000007,18807498516,台湾省,盘锦市
CU17011309152684,沈女士,女,21,100000005,15781325609,山东省,铁力市
CU17023143052697,何女士,女,45,100000008,15880521796,重庆市,旅顺口区
CU17025138427605,史女士,女,46,100000009,15329536147,内蒙古自治区,晋中市
CU17016658132047,熊先生,男,52,100000006,13049756823,澳门特别行政区,泰来县
CU17023250419867,凤先生,男,30,100000006,13018054326,江西省,屯留县
CU17017079125834,魏女士,女,58,100000008,15731092457,吉林省,龙潭区
CU17011160924583,酆小姐,女,33,100000001,17143597601,贵州省,肇源县
CU17026976145023,康女士,女,44,100000001,18893052476,广东省,铁西区
CU17020904716325,严先生,男,46,100000009,15213794608,云南省,潞城市
CU17027697421853,雷先生,男,33,100000002,18902136879,内蒙古自治区,满洲里市
CU17020302546978,伍小姐,女,37,100000000,18609627351,黑龙江省,吉林市
CU17020243597160,汪女士,女,29,100000006,15578290135,江西省,宽城区
CU17016708453629,谈女士,女,41,100000003,18643698751,河南省,台安县
CU17025138694527,乐小姐,女,45,100000008,15550638174,北京市,山海关区
CU17022246317905,孟先生,男,50,100000009,17286512930,台湾省,鹰手营子矿区
CU17016701936285,吕先生,男,31,100000000,18216825409,云南省,龙山区
CU17012753194208,皮女士,女,34,100000008,13050736124,新疆维吾尔自治区,任丘市
CU17027612598730,唐先生,男,54,100000008,18382374065,上海市,北票市
CU17019482536091,谢小姐,女,23,100000001,13742869051,福建省,巴彦淖尔市
CU17028159827406,陈先生,男,44,100000006,17235684129,河南省,吉林市
CU17019105478326,黄女士,女,56,100000009,13520713984,黑龙江省,锦州市
CU17019579032841,伍先生,男,46,100000008,15626701384,江西省,康保县
CU17024307254968,鲍女士,女,44,100000000,15945973028,江西省,涿州市
CU17021169784520,金先生,男,54,100000002,17825034798,北京市,白山市
CU17018428769513,穆先生,男,36,100000008,15970589314,安徽省,扎兰屯市
CU17028306249157,孔先生,男,34,100000006,18841675032,黑龙江省,南岔区
CU17019416235908,郎女士,女,33,100000004,17291243865,台湾省,临江市
CU17026371560284,酆女士,女,32,100000003,15398450267,黑龙江省,浑南区
CU17020367024195,和小姐,女,41,100000004,18526795043,河北省,行唐县
CU17016516980723,韦先生,男,49,100000000,13631042658,湖北省,呼伦贝尔市
CU17026379286415,郝女士,女,28,100000002,18043075981,河南省,定兴县
CU17011514087329,成先生,男,46,100000004,18617840692,上海市,南山区
CU17017738061249,潘先生,男,32,100000000,15183564972,湖南省,路南区
CU17012971546380,陶先生,男,49,100000001,15523405678,西藏自治区,黎城县
CU17019093145782,王先生,男,30,100000001,18204765319,天津市,曹妃甸区
CU17019435812697,穆女士,女,25,100000005,13157386091,西藏自治区,肃宁县
CU17027345068127,彭女士,女,28,100000001,15748016937,福建省,永吉县
CU17020205173894,窦女士,女,51,100000006,13910684392,海南省,准格尔旗
CU17014051649283,吴小姐,女,28,100000000,18565027831,辽宁省,临漳县
CU17028758903241,严小姐,女,21,100000003,17348173562,福建省,大城县
CU17019564378029,于小姐,女,50,100000009,18185137204,山东省,青县
CU17028016594372,郎女士,女,26,100000007,18263485079,陕西省,岢岚县
CU17025586910742,贝女士,女,34,100000009,13741257380,新疆维吾尔自治区,南芬区
CU17028764185903,鲁小姐,女,25,100000003,18943769102,香港特别行政区,汾阳市
CU17022479280516,朱小姐,女,47,100000005,18989207341,台湾省,安泽县
CU17028806125349,水小姐,女,49,100000005,18810894657,西藏自治区,秦皇岛市
CU17012618950324,曹先生,男,43,100000009,13021057398,云南省,安泽县
CU17022473981206,董小姐,女,34,100000004,17726301745,辽宁省,任丘市
CU17025698542013,姚女士,女,57,100000002,18621563870,辽宁省,沁县
CU17022158094627,李小姐,女,57,100000000,18745930726,山东省,西岗区
CU17011891036472,薛女士,女,41,100000008,18034715920,四川省,城区
CU17011037184629,郑小姐,女,52,100000009,15946205819,北京市,枣强县
CU17020629451308,韦先生,男,36,100000007,17125708364,内蒙古自治区,富锦市
CU17016741285396,黄女士,女,26,100000001,18491506324,湖北省,东丰县
CU17024582637910,尤先生,男,53,100000009,13281326704,新疆维吾尔自治区,沈北新区
CU17022832079156,卜先生,男,45,100000002,17321746308,山东省,磴口县
CU17023709318546,袁女士,女,49,100000002,17767213049,四川省,垣曲县
CU17026432985671,贺先生,男,26,100000004,15339470261,福建省,正蓝旗
CU17020728935604,俞小姐,女,56,100000000,17340861937,广西壮族自治区,昌平区
CU17016172905438,成小姐,女,60,100000001,15701239675,福建省,巴彦淖尔市
CU17018189630524,郝女士,女,24,100000003,17749318065,重庆市,新巴尔虎右旗
CU17021735924806,平小姐,女,35,100000006,15836951827,贵州省,西市区
CU17017695403827,时小姐,女,57,100000009,13392705384,宁夏回族自治区,细河区
CU17026792605143,何小姐,女,53,100000002,17572598164,广东省,鄂尔多斯市
CU17024543817296,冯女士,女,23,100000005,17436759124,吉林省,集安市
CU17020356208947,齐小姐,女,54,100000000,17925894360,黑龙江省,通辽市
CU17017671852309,沈女士,女,38,100000000,17371965824,贵州省,翠峦区
CU17015790536428,方小姐,女,33,100000002,18110743268,河南省,肇源县
CU17021081296435,李小姐,女,29,100000002,18775921640,内蒙古自治区,榆社县
CU17017534796218,伍先生,男,21,100000004,18989026147,四川省,藁城区
CU17028450126789,吕先生,男,60,100000003,13954379206,辽宁省,祁县
CU17027072859163,毛先生,男,34,100000007,17869214738,内蒙古自治区,铁东区
CU17026903528716,许先生,男,26,100000009,18361352409,台湾省,双桥区
CU17012594018632,齐小姐,女,52,100000000,18409816534,澳门特别行政区,昆都仑区
CU17012194820736,姜女士,女,47,100000006,15895047168,重庆市,祁县
CU17022724915386,殷先生,男,42,100000005,17325849670,甘肃省,科尔沁左翼后旗
CU17016371409652,孟女士,女,48,100000009,17138697025,广东省,馆陶县
CU17012945160783,宋女士,女,40,100000003,18248260973,湖北省,沽源县
CU17020371480526,薛小姐,女,26,100000003,13520543618,河南省,宁晋县
CU17026061742385,茅女士,女,34,100000005,17115497306,河南省,乌拉特中旗
CU17028021345687,薛女士,女,33,100000000,15129108357,广东省,围场满族蒙古族自治县
CU17020632075148,曹先生,男,35,100000001,17445378102,广西壮族自治区,阿荣旗
CU17021087219634,周小姐,女,47,100000002,18875842960,重庆市,依兰县
CU17017715980342,谢小姐,女,52,100000003,14775324908,河南省,康平县
CU17028041356789,秦先生,男,35,100000000,18040371956,北京市,西青区
CU17012769082531,范女士,女,27,100000008,13938561927,内蒙古自治区,凌源市
CU17025361570498,安女士,女,49,100000008,13307325489,香港特别行政区,南开区
CU17021173260498,贝先生,男,46,100000005,18778329456,湖北省,赵县
CU17020129657843,吴先生,男,24,100000004,18415743028,陕西省,莫力达瓦达斡尔族自治旗
CU17025248730159,安小姐,女,59,100000005,15210253689,新疆维吾尔自治区,丰满区
CU17025781250436,孔女士,女,50,100000000,13503579826,宁夏回族自治区,四平市
CU17016924750168,尹小姐,女,28,100000007,15762039745,甘肃省,南郊区
CU17019385941026,费小姐,女,47,100000004,17895612037,黑龙江省,阳泉市
CU17011437529810,蒋小姐,女,55,100000002,18989367251,山西省,任丘市
CU17027123065489,陶先生,男,46,100000001,18867830142,湖北省,阿拉善左旗
CU17011025864391,明女士,女,24,100000000,17586972345,福建省,乡宁县
CU17021805697342,陶先生,男,23,100000009,13531406879,贵州省,土默特右旗
CU17025821069573,王先生,男,34,100000007,17949826501,广西壮族自治区,美溪区
CU17018085372941,杨女士,女,42,100000000,18519834670,浙江省,怀仁县
CU17025327691850,周女士,女,36,100000007,15619675043,湖南省,拜泉县
CU17012736104598,鲍女士,女,48,100000002,17726857430,湖北省,西丰县
CU17012805794321,章先生,男,29,100000007,15873945102,青海省,麻山区
CU17013461082357,陈小姐,女,22,100000004,18214873026,吉林省,宣化区
CU17024174829650,孙女士,女,21,100000005,18913860957,山东省,盖州市
CU17014019728435,毛小姐,女,25,100000003,18093572184,黑龙江省,永和县
CU17025859463271,褚先生,男,25,100000008,13813640529,福建省,萨尔图区
CU17011295831746,计小姐,女,40,100000005,18515408236,西藏自治区,沈北新区
CU17017392740168,蒋小姐,女,47,100000006,18209564871,河南省,虎林市
CU17012870351496,尤女士,女,34,100000004,17523498076,江苏省,蛟河市
CU17025423509876,伏先生,男,40,100000004,18553198076,西藏自治区,河曲县
CU17012513709284,姜先生,男,54,100000006,18519356084,宁夏回族自治区,站前区
CU17015478065123,尹女士,女,48,100000008,13732581496,广东省,海州区
CU17023705162843,酆女士,女,57,100000008,15008762491,湖南省,吴桥县
CU17013682714953,尤女士,女,24,100000006,17146958730,天津市,冀州区
CU17027641275389,华先生,男,45,100000007,18581403297,山西省,双塔区
CU17015835012469,周小姐,女,38,100000009,18304798163,台湾省,迁西县
CU17024563240187,谈先生,男,32,100000004,18453702489,陕西省,阳高县
CU17017173842956,施女士,女,43,100000002,17697031862,河北省,安新县
CU17014756180943,郎小姐,女,45,100000001,13719368075,青海省,依安县
CU17018347609251,滕小姐,女,46,100000003,18793674815,黑龙江省,连山区
CU17022419530276,皮女士,女,21,100000004,15169723840,云南省,广平县
CU17027893417260,冯先生,男,33,100000003,18221403659,安徽省,巴林左旗
CU17021437208659,戚小姐,女,52,100000006,18645068173,新疆维吾尔自治区,阿城区
CU17025264951780,苗小姐,女,31,100000003,17992481537,澳门特别行政区,讷河市
CU17016765021948,钱小姐,女,50,100000005,17737945812,宁夏回族自治区,滦县
CU17028548102639,廉小姐,女,34,100000001,18398742153,安徽省,忻州市
CU17027526079483,汤先生,男,39,100000000,13870564823,河北省,朔州市
CU17014046397158,唐小姐,女,26,100000006,18648592160,天津市,集宁区
CU17021940162875,伏女士,女,37,100000002,13720739456,内蒙古自治区,邯郸市
CU17020704568392,皮先生,男,35,100000005,15856071489,西藏自治区,青县
CU17025142630985,何先生,男,37,100000003,13679286054,宁夏回族自治区,莲池区
CU17025812643705,鲍女士,女,49,100000009,18319325864,上海市,新绛县
CU17027650491327,伍小姐,女,34,100000007,13048279016,重庆市,张家口市
CU17023136789502,周女士,女,41,100000007,18060389215,甘肃省,道里区
CU17028067812359,任小姐,女,45,100000007,17287314092,黑龙江省,南票区
CU17024976051423,纪先生,男,49,100000002,15513856974,台湾省,新荣区
CU17019893541072,孙小姐,女,41,100000003,13187923650,内蒙古自治区,沧州市
