id,name,sex,age,channel_id,mobile,province,city
CU17018047963215,张女士,女,59,100000003,17462907841,青海省,科尔沁右翼前旗
CU17011043271589,费先生,男,29,100000005,13423069815,海南省,双桥区
CU17025436270985,茅女士,女,36,100000006,17169175234,广东省,莫力达瓦达斡尔族自治旗
CU17012703856491,康女士,女,29,100000007,18921954603,上海市,巴林右旗
CU17021649531708,谈小姐,女,60,100000002,17980257146,江苏省,铁西区
CU17013658349012,章小姐,女,31,100000005,13794327061,山东省,阳原县
CU17028264097318,计小姐,女,42,100000001,13953079861,北京市,迎泽区
CU17026594360172,禹女士,女,53,100000004,18882504936,西藏自治区,萝北县
CU17021018963274,萧小姐,女,37,100000004,15575816034,新疆维吾尔自治区,徐水区
CU17024371206495,柏小姐,女,47,100000007,15150136892,内蒙古自治区,晋城市
CU17026548917206,潘女士,女,57,100000006,13039657840,北京市,千山区
CU17027247685130,喻小姐,女,50,100000006,15935214978,陕西省,安次区
CU17023826157430,安小姐,女,33,100000007,18179462153,宁夏回族自治区,朝阳县
CU17026246350891,计女士,女,32,100000007,18785260379,宁夏回族自治区,珲春市
CU17018405276381,朱先生,男,39,100000003,15240387296,香港特别行政区,临猗县
CU17017860254791,卜先生,男,45,100000007,17209631852,澳门特别行政区,青龙满族自治县
CU17015584709316,马先生,男,51,100000005,18924581976,河北省,铁西区
CU17013695820471,禹小姐,女,48,100000007,18582931754,贵州省,新乐市
CU17027569273481,蒋女士,女,38,100000003,17535071869,内蒙古自治区,根河市
CU17021349261075,梁小姐,女,33,100000004,13564137895,江苏省,城区
CU17024760149382,柳先生,男,36,100000009,17573654198,云南省,徐水区
CU17023241738506,苏女士,女,47,100000000,14787203146,海南省,清水河县
CU17019068291534,潘先生,男,48,100000001,17991658034,山东省,辉南县
CU17016203847196,廉小姐,女,59,100000000,18761875234,北京市,兴隆台区
CU17028725863910,皮先生,男,20,100000006,17897843650,宁夏回族自治区,德惠市
CU17014894573260,和小姐,女,55,100000004,18514709368,山东省,高碑店市
CU17012476938021,俞先生,男,53,100000005,15042369058,澳门特别行政区,青县
CU17011672908413,施先生,男,58,100000005,13731950684,辽宁省,凤城市
CU17025927081564,许小姐,女,26,100000007,15152401876,吉林省,无极县
CU17019536047891,罗女士,女,49,100000005,13559103764,河北省,兴安区
CU17014610478923,茅先生,男,44,100000007,15280456392,上海市,扎赉特旗
CU17023092547318,薛女士,女,34,100000004,17131479205,甘肃省,高邑县
CU17021480935612,戴先生,男,20,100000009,17310625874,黑龙江省,南票区
CU17016475329681,倪女士,女,28,100000005,15863072415,贵州省,城区
CU17019749835106,喻先生,男,29,100000006,18334891725,湖南省,门头沟区
CU17026826590174,金女士,女,55,100000003,13214702356,河南省,榆次区
CU17012095847236,金小姐,女,27,100000003,15382496530,山西省,新城区
CU17022184276093,邬先生,男,41,100000007,17809312486,重庆市,承德市
CU17016189436052,康小姐,女,32,100000002,18507981643,山东省,忻州市
CU17026860312974,和女士,女,43,100000004,17465391427,陕西省,北辰区
CU17020038426715,韦小姐,女,42,100000005,18458743609,江西省,灯塔市
CU17023370456218,孔女士,女,36,100000006,14778906412,福建省,石楼县
CU17026260748935,岑女士,女,39,100000003,18862710958,吉林省,依兰县
CU17028637459210,吴先生,男,58,100000003,18348720651,河北省,东丰县
CU17024695340127,钱女士,女,27,100000000,13972638905,安徽省,振兴区
CU17020637954280,许先生,男,47,100000006,15262781035,浙江省,临汾市
CU17024859203714,岑女士,女,48,100000006,13809137526,河北省,献县
CU17020098657241,皮女士,女,44,100000006,15610734269,澳门特别行政区,凌河区
CU17027615729438,滕女士,女,27,100000009,18721048957,辽宁省,三河市
CU17016237089641,柏小姐,女,27,100000000,18828496501,西藏自治区,锦州市
CU17015320791546,齐小姐,女,54,100000004,13446072531,陕西省,五营区
CU17021592036718,李先生,男,47,100000005,18275829614,宁夏回族自治区,长海县
CU17018147326085,齐小姐,女,48,100000002,15206517924,重庆市,壶关县
CU17012784396025,吴小姐,女,54,100000006,13616579384,海南省,辽源市
CU17018694521370,俞小姐,女,44,100000001,18661289504,澳门特别行政区,南开区
CU17021856201749,蒋女士,女,20,100000001,18890658712,香港特别行政区,榆次区
CU17014319568407,钱先生,男,23,100000005,17652917068,江西省,浑源县
CU17018508627341,戴女士,女,24,100000001,18185130924,江西省,通辽市
CU17013325069874,禹先生,男,41,100000005,18708569214,广东省,安泽县
CU17011918074652,花先生,男,23,100000000,13974831952,吉林省,郊区
CU17024126874350,项小姐,女,52,100000003,18296784520,贵州省,凉城县
CU17018785903624,奚小姐,女,45,100000000,13304698125,天津市,海港区
CU17021295703648,俞先生,男,43,100000000,17689573402,山西省,满洲里市
CU17016849365201,汤女士,女,28,100000008,18382571694,香港特别行政区,平山县
CU17021439862015,水女士,女,59,100000004,18259280364,内蒙古自治区,桦川县
CU17020624537810,傅女士,女,59,100000001,18238940572,浙江省,石景山区
CU17015617390584,黄先生,男,48,100000006,13934025879,台湾省,杭锦后旗
CU17025690743512,姚女士,女,32,100000005,17729483056,广东省,龙凤区
CU17014970365821,成女士,女,59,100000002,15630561279,黑龙江省,朝阳区
CU17021810657924,乐小姐,女,28,100000007,17247960518,宁夏回族自治区,满城区
CU17015481290735,郑小姐,女,35,100000004,18203896241,台湾省,武强县
CU17014645812309,舒先生,男,43,100000008,18574516820,广西壮族自治区,西乌珠穆沁旗
CU17025471396285,秦女士,女,36,100000007,17967049185,广西壮族自治区,和林格尔县
CU17013957281604,郑先生,男,47,100000002,15820879651,吉林省,安泽县
CU17014864159027,尹小姐,女,49,100000002,13079653210,青海省,白城市
CU17017937015684,袁女士,女,50,100000001,18501437625,贵州省,长岭县
CU17028403961825,方女士,女,50,100000001,15924087956,宁夏回族自治区,灵丘县
CU17015716523098,戴女士,女,52,100000007,17492438076,香港特别行政区,阜新蒙古族自治县
CU17012765940821,和小姐,女,29,100000001,14764031825,湖南省,扶余市
CU17011184370952,杨女士,女,30,100000006,15224896350,湖南省,河间市
CU17013789402536,和先生,男,26,100000006,17498402316,江苏省,汪清县
CU17016345760921,华小姐,女,25,100000009,13625436871,江苏省,赛罕区
CU17013501487326,戴小姐,女,43,100000007,15085023496,湖南省,张北县
CU17019785316249,喻先生,男,20,100000006,13639687510,青海省,浑源县
CU17015085321764,屈女士,女,54,100000003,17597450386,海南省,平遥县
CU17019629871054,梁小姐,女,56,100000004,13093675412,吉林省,平鲁区
CU17027820179354,昌先生,男,44,100000002,13649735826,青海省,正镶白旗
CU17016960872541,元先生,男,25,100000002,17680596132,青海省,丛台区
CU17024413968752,苗女士,女,49,100000008,18560215739,香港特别行政区,图们市
CU17014647981502,熊先生,男,21,100000002,17250127894,河南省,芮城县
CU17011180927436,毕女士,女,31,100000007,15627056849,河北省,绥中县
CU17014683917402,谈小姐,女,26,100000001,18985267904,江苏省,无极县
CU17018573149680,邬小姐,女,35,100000000,18985194607,宁夏回族自治区,伊春区
CU17011703612849,柳先生,男,59,100000008,18409167834,四川省,通榆县
CU17024142357860,柳小姐,女,20,100000003,13484395726,广东省,祁县
CU17014814579620,萧小姐,女,40,100000007,18518976502,香港特别行政区,蔚县
CU17021270359146,葛女士,女,55,100000003,13070213589,江西省,临汾市
CU17013405693278,时女士,女,20,100000003,15049081726,贵州省,衡水市
CU17022625107839,孔女士,女,42,100000004,17878506124,海南省,小店区
CU17013968357041,邹先生,男,20,100000004,17403691852,重庆市,路北区
CU17018245190876,毛先生,男,59,100000002,18726045739,四川省,博野县
CU17017940168327,昌小姐,女,34,100000001,15218675204,贵州省,康保县
CU17022984361207,谢小姐,女,56,100000003,14743250917,江苏省,河北区
CU17026176524308,王先生,男,56,100000003,17642798503,西藏自治区,抚松县
CU17017825643179,于小姐,女,31,100000007,15039657218,广东省,城区
CU17013725460193,魏先生,男,25,100000003,18138127965,内蒙古自治区,绛县
CU17028407635981,平小姐,女,40,100000003,18445762098,河北省,台安县
CU17018325081964,顾女士,女,55,100000001,15290163824,甘肃省,鄂伦春自治旗
CU17027543967281,金女士,女,24,100000005,13915290684,河南省,商都县
CU17022194058276,屈小姐,女,49,100000009,15340215769,新疆维吾尔自治区,津南区
CU17018968034527,伍女士,女,30,100000001,15864593021,西藏自治区,沈河区
CU17011745201683,卫先生,男,40,100000003,15918209754,福建省,锦州市
CU17025496825371,潘先生,男,53,100000005,13549672031,吉林省,科尔沁右翼前旗
CU17025270319864,何先生,男,27,100000009,17578549026,云南省,沙河口区
CU17020196827504,奚先生,男,51,100000008,14798631520,江苏省,河北区
CU17016639805417,谢小姐,女,21,100000006,18596720153,海南省,城区
CU17018714658903,马小姐,女,60,100000002,14707894631,重庆市,郊区
CU17018527834109,苏女士,女,27,100000004,17872954018,上海市,丰镇市
CU17024098317526,严小姐,女,33,100000008,17714952703,福建省,四子王旗
CU17014472506189,薛先生,男,20,100000007,17819607285,北京市,沧县
CU17014193648752,蒋小姐,女,53,100000007,15007928364,云南省,原平市
CU17019790468215,熊小姐,女,36,100000004,18880364529,天津市,河津市
CU17019721806459,邬小姐,女,45,100000002,18490384765,贵州省,康巴什区
CU17013738695421,余女士,女,43,100000007,18670985214,湖北省,铁力市
CU17016258931604,费小姐,女,60,100000008,17117054682,青海省,榆树市
CU17013432561970,姜先生,男,24,100000001,17323850467,陕西省,丰镇市
CU17018931824056,云小姐,女,50,100000000,15723794158,北京市,抚顺县
CU17027269483170,魏小姐,女,20,100000006,18656093487,福建省,汪清县
CU17015230954678,方女士,女,42,100000009,18053690278,陕西省,文安县
CU17026381259746,郑先生,男,30,100000007,13464513079,广西壮族自治区,康保县
CU17018124085937,邹小姐,女,34,100000007,18332956180,宁夏回族自治区,汾阳市
CU17011487923061,赵先生,男,38,100000003,17275396402,湖南省,前进区
CU17017197058463,袁女士,女,32,100000009,18796547302,河北省,曹妃甸区
CU17015324950817,马先生,男,32,100000003,18252387649,新疆维吾尔自治区,晋城市
CU17012906528713,项先生,男,59,100000009,13195324786,吉林省,霍林郭勒市
CU17012028531964,卞小姐,女,56,100000004,18827138694,北京市,友谊县
CU17021193456872,平先生,男,51,100000006,15345836091,浙江省,北京市
CU17012159284670,魏女士,女,47,100000004,15654218396,西藏自治区,枣强县
CU17028682439170,宋小姐,女,55,100000005,18896210853,辽宁省,多伦县
CU17026689574213,凤女士,女,50,100000007,18483567209,山西省,林甸县
CU17014518274039,傅先生,男,40,100000000,18892378540,陕西省,城区
CU17026913468057,乐小姐,女,53,100000003,18703185279,宁夏回族自治区,立山区
CU17020602843197,禹女士,女,35,100000004,15816059243,甘肃省,兴隆县
CU17024362478195,米先生,男,55,100000006,17237508912,云南省,于洪区
CU17020971564380,奚先生,男,26,100000000,17820791385,黑龙江省,江源区
CU17028216498053,陈女士,女,36,100000001,13294302516,山西省,柳林县
CU17019637592804,何先生,男,44,100000000,14750869173,香港特别行政区,保德县
CU17013260318947,屈先生,男,29,100000008,15854231807,福建省,阿拉善左旗
CU17020812759063,鲍先生,男,58,100000006,15375130294,福建省,昌黎县
CU17022385426701,邹小姐,女,25,100000007,14704651872,香港特别行政区,丰南区
CU17014156327490,平小姐,女,40,100000008,13510749368,湖南省,阿拉善盟
CU17015120643897,戴女士,女,25,100000001,18495047623,贵州省,根河市
CU17015143720986,毕小姐,女,50,100000003,13981750462,上海市,昌黎县
CU17018580379612,姚小姐,女,49,100000005,18560481723,台湾省,故城县
CU17020830469127,殷小姐,女,49,100000006,13556482931,新疆维吾尔自治区,翁牛特旗
CU17021269873540,昌小姐,女,26,100000007,15036120974,广东省,扎鲁特旗
CU17015746239158,昌小姐,女,36,100000003,18479120548,山西省,迁安市
CU17022840215397,禹小姐,女,41,100000007,17112536908,江苏省,九原区
CU17028163875402,华女士,女,38,100000003,15971643052,云南省,讷河市
CU17024819640735,殷女士,女,49,100000000,15315786092,云南省,北票市
CU17022274135806,屈先生,男,55,100000007,18668209741,江苏省,昌邑区
CU17022186754093,殷先生,男,28,100000007,17946528901,湖南省,土默特左旗
CU17020938521047,曹先生,男,22,100000005,13848061537,甘肃省,柳林县
CU17026681974305,苗小姐,女,34,100000002,18581973625,广东省,虎林市
CU17028836971254,齐先生,男,37,100000009,18893581074,河北省,乌审旗
CU17028546703289,酆小姐,女,40,100000003,17541235978,台湾省,海州区
CU17022410958762,袁小姐,女,44,100000007,17885102439,台湾省,榆树市
CU17015347028165,唐先生,男,31,100000002,17820563147,广东省,抚顺市
CU17018869274351,庞先生,男,51,100000002,13642871065,江苏省,弓长岭区
CU17024843705691,马先生,男,39,100000006,15239267504,贵州省,乌拉特前旗
CU17026806379154,苗小姐,女,29,100000001,17351809324,吉林省,鹤岗市
CU17022684509713,米女士,女,32,100000004,17154096723,贵州省,沽源县
CU17014246190385,何小姐,女,32,100000001,18998704635,天津市,沁水县
CU17028829736051,云小姐,女,23,100000005,18036942510,广东省,唐县
CU17020245731896,金小姐,女,27,100000008,18543025918,江苏省,萝北县
CU17028675203198,祁先生,男,48,100000009,17557482091,陕西省,抚宁区
CU17012568104329,窦小姐,女,60,100000000,18537145096,内蒙古自治区,开平区
CU17020246810759,孔小姐,女,60,100000002,17770563291,天津市,兴隆县
CU17028250196734,吴先生,男,55,100000006,17298321456,辽宁省,静海区
CU17011583714092,唐先生,男,24,100000006,18825389674,河北省,赞皇县
CU17022032458976,邹先生,男,43,100000009,15382604159,贵州省,怀安县
CU17028062754938,毕女士,女,52,100000009,17958792160,黑龙江省,四方台区
CU17017397540286,凤小姐,女,20,100000004,18054170268,湖南省,铁力市
CU17015947180365,褚女士,女,51,100000006,18914635092,西藏自治区,永和县
CU17011753948021,邹女士,女,37,100000009,13823456791,四川省,延吉市
CU17013182475360,严先生,男,21,100000004,15370249583,湖南省,迁安市
CU17016753180649,唐小姐,女,33,100000001,18646021759,浙江省,铁西区
CU17015158026743,项先生,男,42,100000005,15013079285,陕西省,大兴区
CU17018408537216,尤先生,男,50,100000005,18654673198,山西省,安图县
CU17026124738059,穆先生,男,50,100000000,17712453087,湖北省,鸡东县
CU17018785642031,唐先生,男,35,100000002,13449801376,北京市,辽中区
CU17021980134625,毕女士,女,30,100000007,15189207416,河南省,图们市
CU17018687139045,云女士,女,33,100000008,13623674159,宁夏回族自治区,肃宁县
CU17027642809317,时先生,男,56,100000009,18265849210,四川省,普兰店区
CU17026190678234,许女士,女,54,100000005,13450489236,河南省,沁水县
CU17018813094726,于小姐,女,43,100000007,18486142075,黑龙江省,山阴县
CU17012605782413,祁小姐,女,31,100000006,15935179284,贵州省,万全区
CU17021641093857,屈小姐,女,27,100000004,15179014853,江苏省,上甘岭区
CU17028681479230,章小姐,女,45,100000001,13484135926,河南省,阜新蒙古族自治县
CU17012954071628,卜小姐,女,23,100000007,17590648351,湖南省,乌兰浩特市
CU17013450168273,和女士,女,40,100000000,18798451720,湖北省,房山区
CU17011028916574,屈女士,女,48,100000008,14759731286,山西省,万荣县
CU17023407296318,乐小姐,女,49,100000009,13307326518,黑龙江省,辽中区
CU17011782049635,安小姐,女,35,100000001,15984503167,浙江省,吉县
CU17014195820476,韦先生,男,35,100000002,17983514062,安徽省,拜泉县
CU17014365214879,酆小姐,女,59,100000009,18985361902,广东省,郊区
CU17016928501347,屈女士,女,44,100000002,18359372046,河南省,涞源县
CU17012372801465,孟先生,男,35,100000006,13847310568,江苏省,娄烦县
CU17019530274961,苏女士,女,54,100000009,17538529174,内蒙古自治区,城区
CU17026786940125,邬女士,女,27,100000001,18613726498,广东省,东乌珠穆沁旗
CU17012103692487,孔女士,女,59,100000007,17820659413,湖南省,大城县
CU17015183540279,谈先生,男,43,100000003,15229105437,重庆市,代县
CU17014658392741,宋女士,女,39,100000003,15350896471,广东省,科尔沁左翼后旗
CU17018697530284,严小姐,女,45,100000003,17378394016,山西省,滴道区
CU17016157063842,柳先生,男,34,100000006,18289457320,内蒙古自治区,平遥县
CU17023546873901,韦女士,女,21,100000009,18148351029,吉林省,内丘县
CU17022528091473,薛女士,女,46,100000008,15606854973,江苏省,昆都仑区
CU17011147239586,祁小姐,女,44,100000002,17858297460,河南省,科尔沁左翼中旗
CU17012261409873,董小姐,女,29,100000001,13176120943,广西壮族自治区,泽州县
CU17021645723801,姚小姐,女,32,100000008,15993568201,上海市,苏家屯区
CU17013630579824,邹先生,男,22,100000005,18250849276,海南省,大安市
CU17016632501874,尤先生,男,55,100000001,13527860194,湖南省,唐山市
CU17013763208914,谢女士,女,55,100000009,18626510743,安徽省,滴道区
CU17028385267914,孟小姐,女,20,100000007,18753187609,北京市,阿拉善右旗
CU17017716304529,汪先生,男,31,100000001,17945183609,浙江省,安平县
CU17024018763459,汤先生,男,31,100000001,13274801329,甘肃省,城区
CU17017804691573,明先生,男,59,100000003,18056149820,福建省,鄂尔多斯市
CU17019026384597,章女士,女,24,100000006,15570984251,新疆维吾尔自治区,铁东区
CU17014125964803,孙女士,女,52,100000005,15689531246,河南省,肃宁县
CU17022836719240,熊小姐,女,28,100000007,15626741589,湖北省,阜城县
CU17023960371845,姜女士,女,38,100000001,15193701865,河南省,丰南区
CU17023251807943,费女士,女,24,100000003,18554890273,吉林省,石家庄市
CU17020287093165,苗先生,男,51,100000005,14701743628,湖南省,平泉市
CU17016583206941,凤小姐,女,41,100000008,13665430912,上海市,阿拉善左旗
CU17022743250618,方女士,女,55,100000009,17391638750,天津市,石家庄市
CU17018836507142,黄小姐,女,30,100000004,13665489102,黑龙江省,红桥区
CU17027294378106,孔女士,女,58,100000005,13576023145,天津市,滦南县
CU17019420675398,宋小姐,女,37,100000005,18636094728,贵州省,闻喜县
CU17022038742659,孟女士,女,40,100000000,15289241657,辽宁省,鄂伦春自治旗
CU17021952640718,薛小姐,女,30,100000004,18405914873,宁夏回族自治区,丰南区
CU17017875412639,孟女士,女,26,100000003,13143906857,黑龙江省,文水县
CU17027195743086,卜小姐,女,46,100000006,13087251436,浙江省,朝阳市
CU17019578403219,苏女士,女,46,100000001,17620394815,陕西省,房山区
CU17023613497508,陶女士,女,28,100000000,15626754983,上海市,通化市
CU17021987025431,姜小姐,女,40,100000000,17226478510,香港特别行政区,辽中区
CU17019472860953,韩先生,男,39,100000000,13598523107,天津市,馆陶县
CU17012298340657,任先生,男,34,100000007,13494318750,澳门特别行政区,矿区
CU17028267459130,秦先生,男,54,100000006,13995736824,湖南省,康保县
CU17012632840957,何小姐,女,37,100000000,13513480967,四川省,峰峰矿区
CU17019713289546,花小姐,女,38,100000006,15251928347,重庆市,和顺县
CU17013425710869,柳先生,男,44,100000008,15331042576,吉林省,定兴县
CU17024956081742,戚女士,女,27,100000002,15325378691,湖北省,满城区
CU17017610829435,沈小姐,女,44,100000003,18984521637,广东省,阿荣旗
CU17022382567491,邵小姐,女,20,100000004,17147968120,安徽省,宁晋县
CU17016941723605,熊先生,男,52,100000001,13829178340,陕西省,高阳县
CU17028361498052,窦先生,男,54,100000001,18198357012,湖北省,新乐市
CU17016271693485,沈先生,男,33,100000005,18312047689,广西壮族自治区,杜尔伯特蒙古族自治县
CU17023653804921,伏先生,男,38,100000005,13039107845,宁夏回族自治区,红山区
CU17021461039872,周女士,女,56,100000004,15512793564,贵州省,承德市
CU17027931275648,伍先生,男,42,100000006,17271408296,贵州省,峰峰矿区
CU17018170428563,禹先生,男,28,100000008,13207635419,香港特别行政区,峰峰矿区
CU17015740132695,熊先生,男,33,100000008,15298273056,吉林省,兴安盟
CU17012948756231,酆小姐,女,22,100000004,17486379514,陕西省,通河县
CU17013329561847,岑小姐,女,51,100000000,18183529107,山东省,双桥区
CU17011871306452,殷先生,男,44,100000001,13021863409,辽宁省,高阳县
CU17020023154867,毛小姐,女,33,100000008,13756130928,黑龙江省,阿城区
CU17026015768329,尹小姐,女,46,100000002,18825798410,天津市,汾阳市
CU17024381562790,禹小姐,女,37,100000005,17315893746,云南省,于洪区
CU17019892347015,项女士,女,31,100000009,18545936027,河北省,廊坊市
CU17023068324591,倪先生,男,55,100000006,17409583716,西藏自治区,老边区
CU17024586279403,和女士,女,34,100000001,18224569017,吉林省,中阳县
CU17020389170654,计小姐,女,36,100000009,18772649513,广西壮族自治区,承德县
CU17020618439720,屈小姐,女,57,100000002,18210973826,海南省,新华区
CU17015802671943,章女士,女,55,100000004,17605271946,四川省,阿尔山市
CU17011068192345,安小姐,女,31,100000000,13863087129,浙江省,铁岭县
CU17014019274853,康女士,女,60,100000008,15102834659,浙江省,根河市
CU17028125894706,乐女士,女,34,100000002,18997513280,四川省,抚松县
CU17027215963478,黄女士,女,55,100000006,15510286745,浙江省,道里区
CU17026283645791,韩女士,女,28,100000005,17326859713,青海省,娄烦县
CU17018361457098,柏女士,女,59,100000005,18670258614,海南省,清苑区
CU17018510892764,郑女士,女,58,100000006,17310964587,青海省,南岗区
CU17012712450396,孔小姐,女,54,100000005,15852487163,台湾省,北镇市
CU17023216738095,杨小姐,女,48,100000009,18927453681,香港特别行政区,凌源市
CU17021126954830,柳女士,女,45,100000009,13397408526,福建省,江源区
CU17026240936175,孟女士,女,55,100000006,18964137980,安徽省,阜平县
CU17024963802745,潘女士,女,58,100000001,15248057192,黑龙江省,安图县
CU17020409513782,韩女士,女,43,100000008,13705247968,重庆市,铁西区
CU17028913562087,元先生,男,25,100000007,15802953816,黑龙江省,龙沙区
CU17024147395208,宋小姐,女,58,100000006,15840539678,澳门特别行政区,甘南县
CU17024687039521,韩女士,女,55,100000003,17861502897,安徽省,邢台县
CU17016052734816,费女士,女,26,100000006,18259243106,上海市,竞秀区
CU17025786043219,尹小姐,女,57,100000000,14738472569,广东省,泰来县
CU17014236058419,沈女士,女,29,100000007,17272506934,山东省,鹿泉区
CU17013340168592,罗女士,女,34,100000006,18915039467,重庆市,宁武县
CU17025692137480,顾女士,女,57,100000002,18805386419,湖北省,海勃湾区
CU17027526073918,廉女士,女,32,100000007,17414097658,广西壮族自治区,南宫市
CU17014645980731,臧女士,女,25,100000008,17536210847,宁夏回族自治区,饶阳县
CU17018820619537,赵女士,女,39,100000000,13998745136,甘肃省,定襄县
CU17013620813749,华小姐,女,31,100000002,13980634172,北京市,鸡东县
CU17011319267850,贺小姐,女,36,100000005,17385627041,重庆市,忻州市
CU17023154069278,水小姐,女,33,100000009,17867210394,台湾省,松山区
CU17025529638471,郑先生,男,47,100000005,18361597302,浙江省,曹妃甸区
CU17019012439587,禹女士,女,48,100000004,13787620913,上海市,太仆寺旗
CU17012352468710,孟先生,男,60,100000003,17614602795,吉林省,辽阳县
CU17022570369241,汤小姐,女,28,100000001,13646039172,宁夏回族自治区,前郭尔罗斯蒙古族自治县
CU17017024687153,薛先生,男,45,100000000,13479634205,河南省,阳高县
CU17017863791450,熊先生,男,44,100000008,13693471628,河北省,喀喇沁旗
CU17028485102637,于先生,男,51,100000007,18172840536,云南省,沙河市
CU17017921435706,陈女士,女,58,100000000,17595276314,宁夏回族自治区,巴林右旗
CU17028482501396,严小姐,女,29,100000005,18784316920,青海省,伊通满族自治县
CU17014423687905,时女士,女,29,100000001,18831472658,辽宁省,浑江区
CU17025925137604,柏先生,男,37,100000002,14739524810,河北省,和龙市
CU17015579260183,苗先生,男,45,100000004,13176193452,澳门特别行政区,东丽区
CU17014213548967,金先生,男,54,100000006,18273598406,广东省,灵丘县
CU17023710542938,项先生,男,33,100000009,18223071865,贵州省,密山市
CU17018041385672,成小姐,女,36,100000007,13523176984,陕西省,山阴县
CU17016651348092,戴先生,男,56,100000001,15796304857,香港特别行政区,富拉尔基区
CU17012723895401,伏先生,男,20,100000005,17773406519,四川省,易县
CU17019820347159,茅女士,女,53,100000008,15752406719,香港特别行政区,抚顺市
CU17017072365498,滕女士,女,37,100000007,18995840312,新疆维吾尔自治区,科尔沁左翼后旗
CU17023329467185,茅小姐,女,59,100000007,17975102869,新疆维吾尔自治区,松山区
CU17016843792506,孙小姐,女,50,100000006,17173658012,安徽省,武强县
CU17021675219803,毕小姐,女,48,100000003,15687591642,江西省,虎林市
CU17026841039275,罗先生,男,23,100000008,13456127498,台湾省,延边朝鲜族自治州
CU17016834615270,岑女士,女,56,100000000,18239618407,黑龙江省,南和县
CU17021075819426,郝女士,女,48,100000009,18580423975,辽宁省,延寿县
CU17014598140263,齐小姐,女,51,100000001,13730914268,河北省,鸡西市
CU17022473825061,尤小姐,女,29,100000002,18446018972,新疆维吾尔自治区,双鸭山市
CU17012501384726,齐小姐,女,32,100000001,18390861374,浙江省,石家庄市
CU17024489067513,赵小姐,女,35,100000003,18586934170,安徽省,大东区
CU17022804571329,计小姐,女,21,100000001,17407349185,山西省,友好区
CU17015714928560,姚先生,男,54,100000004,17414839627,青海省,二道江区
CU17025195072834,章女士,女,60,100000009,13870496185,广西壮族自治区,南郊区
CU17015869401325,严女士,女,41,100000001,18756072389,四川省,敖汉旗
CU17020467905382,韦女士,女,38,100000007,17275018364,澳门特别行政区,莲池区
CU17022784150632,费女士,女,48,100000002,18459307426,湖南省,交城县
CU17012360587914,卫小姐,女,41,100000004,15269481257,四川省,杭锦后旗
CU17016635709841,禹先生,男,60,100000007,15253941628,新疆维吾尔自治区,江源区
CU17025201345968,董女士,女,60,100000001,18071054268,陕西省,神池县
CU17019162854390,方先生,男,31,100000002,18768974053,澳门特别行政区,馆陶县
CU17012507213496,章小姐,女,49,100000005,18970945261,贵州省,裕华区
CU17011418396502,朱女士,女,57,100000002,18751370429,甘肃省,宝清县
CU17015302167498,邹先生,男,51,100000007,15894506783,新疆维吾尔自治区,城子河区
CU17028264301789,穆女士,女,57,100000004,13593450127,浙江省,中阳县
CU17017649183270,项小姐,女,27,100000009,18551794083,湖北省,丰满区
CU17019538270169,华小姐,女,48,100000009,18569452387,黑龙江省,涞水县
CU17027451730689,酆女士,女,43,100000008,15359043281,河南省,甘井子区
CU17012792451638,廉小姐,女,20,100000008,17809718254,湖北省,林甸县
CU17012835679124,米小姐,女,34,100000009,15040576231,四川省,长海县
CU17027586749231,董女士,女,49,100000001,15897056832,澳门特别行政区,娄烦县
CU17027650328491,于小姐,女,22,100000006,13478039645,黑龙江省,太平区
CU17028185024973,禹女士,女,28,100000004,18024859067,吉林省,白云鄂博矿区
CU17014915602783,贺先生,男,26,100000004,18763714859,四川省,易县
CU17012950431268,周小姐,女,57,100000001,18867029845,四川省,朝阳市
CU17016891657243,曹女士,女,58,100000001,15891765820,安徽省,建华区
CU17024462759831,邵先生,男,57,100000008,17770842593,河南省,靖宇县
CU17021059721638,王女士,女,23,100000004,17302947135,宁夏回族自治区,额尔古纳市
CU17025706231984,岑先生,男,31,100000005,18665402319,浙江省,乌拉特后旗
CU17023092861357,鲍小姐,女,44,100000002,13470384291,内蒙古自治区,奈曼旗
CU17021436719258,计女士,女,58,100000005,18863702915,山东省,涞源县
CU17026103527684,禹女士,女,35,100000004,18076438952,浙江省,达拉特旗
CU17015548261079,钱小姐,女,53,100000007,15168907142,上海市,科尔沁区
CU17026613720594,卜女士,女,60,100000009,18705487236,江苏省,察哈尔右翼中旗
CU17028826130574,喻女士,女,42,100000000,15050827136,新疆维吾尔自治区,壶关县
CU17017431726985,乐小姐,女,44,100000003,15165978024,上海市,鹤岗市
CU17012963820745,唐女士,女,46,100000004,18948356019,宁夏回族自治区,香坊区
CU17021506924173,柏先生,男,30,100000003,18938570162,河北省,江源区
CU17020219640578,黄小姐,女,37,100000001,15393780145,贵州省,清河县
CU17019029158763,魏小姐,女,37,100000007,18363948120,云南省,宏伟区
CU17014960574138,堪女士,女,52,100000000,13701824563,香港特别行政区,乾安县
CU17022104532879,黄女士,女,38,100000004,15368975314,山东省,静海区
CU17025068915347,史女士,女,46,100000005,18746538270,吉林省,伊春区
CU17017907562318,米小姐,女,44,100000001,17721985637,福建省,盐山县
CU17013691820745,汤女士,女,41,100000000,17954832071,贵州省,永济市
CU17014471850392,孟小姐,女,56,100000007,18627043586,云南省,延边朝鲜族自治州
